Episode, Steps, Reward, Time (in milliseconds)
783, 107, -10.599999999999978, 1666
784, 441, -44.90000000000037, 1636
785, 441, -44.000000000000355, 1661
786, 108, -11.599999999999978, 1650
787, 126, -12.499999999999972, 1714
788, 105, -10.399999999999979, 1712
789, 441, -48.5000000000004, 1655
790, 441, -44.90000000000037, 1697
791, 94, -9.299999999999983, 1659
792, 81, -9.899999999999988, 1650
793, 441, -44.000000000000355, 1723
794, 278, -36.40000000000012, 1639
795, 441, -44.000000000000355, 1594
796, 105, -10.399999999999979, 1617
797, 85, -10.299999999999986, 1722
798, 105, -10.399999999999979, 1668
799, 139, -16.499999999999975, 1669
800, 102, -10.99999999999998, 1764
801, 153, -15.199999999999962, 1812
802, 392, -40.000000000000284, 1709
803, 441, -48.70000000000039, 1729
804, 441, -44.000000000000355, 1721
805, 240, -28.400000000000123, 1782
806, 107, -11.499999999999979, 1773
807, 100, -10.799999999999981, 1752
808, 196, -20.400000000000006, 1706
809, 114, -12.199999999999976, 1725
810, 441, -44.90000000000037, 1729
811, 127, -13.499999999999972, 1800
812, 95, -9.399999999999983, 1729
813, 117, -12.499999999999975, 1692
814, 188, -18.699999999999996, 1675
815, 97, -9.599999999999982, 1719
816, 441, -44.000000000000355, 1658
817, 441, -44.000000000000355, 1734
818, 135, -13.399999999999968, 1696
819, 129, -12.79999999999997, 1607
820, 166, -17.399999999999977, 1635
821, 100, -10.799999999999978, 1648
822, 250, -25.800000000000082, 1592
823, 196, -22.400000000000055, 1726
824, 205, -23.10000000000005, 1741
825, 441, -44.000000000000355, 1664
826, 347, -41.100000000000215, 1639
827, 441, -70.10000000000008, 1660
828, 441, -44.000000000000355, 1603
829, 97, -9.599999999999982, 1657
830, 208, -21.600000000000023, 1734
831, 127, -12.599999999999971, 1649
832, 108, -12.499999999999972, 1693
833, 137, -15.399999999999965, 1648
834, 441, -44.000000000000355, 1678
835, 441, -44.000000000000355, 1700
836, 97, -9.599999999999982, 1722
837, 102, -10.99999999999998, 1670
838, 441, -44.000000000000355, 1729
839, 91, -9.899999999999984, 1650
840, 163, -19.100000000000012, 1642
841, 191, -19.900000000000013, 1694
842, 129, -12.79999999999997, 1737
843, 441, -44.000000000000355, 1755
844, 104, -12.19999999999998, 1734
845, 102, -10.09999999999998, 1608
846, 276, -27.50000000000012, 1726
847, 138, -13.699999999999967, 1681
851, 289, -33.30000000000022, 1636
852, 235, -23.400000000000063, 1649
853, 114, -12.199999999999976, 1658
854, 109, -12.599999999999975, 1787
855, 152, -18.70000000000001, 1741
856, 114, -13.099999999999973, 1654
857, 75, -9.29999999999999, 1689
858, 105, -10.399999999999979, 1693
859, 147, -14.599999999999964, 1697
860, 104, -10.29999999999998, 1702
861, 110, -11.799999999999974, 1694
862, 116, -14.399999999999975, 1731
863, 441, -44.000000000000355, 1666
864, 378, -39.50000000000026, 1695
865, 106, -12.29999999999998, 1654
866, 97, -9.599999999999982, 1753
867, 94, -9.299999999999983, 1742
868, 124, -13.199999999999973, 1631
869, 128, -12.69999999999997, 1665
870, 107, -10.599999999999978, 1667
871, 166, -16.499999999999964, 1685
872, 146, -14.499999999999964, 1694
873, 82, -13.799999999999988, 1691
874, 90, -8.899999999999984, 1681
875, 118, -13.499999999999975, 1662
876, 93, -10.09999999999998, 1700
877, 326, -32.50000000000019, 1820
878, 166, -16.499999999999964, 1708
879, 104, -10.29999999999998, 1695
880, 140, -13.899999999999967, 1753
881, 125, -13.299999999999972, 1720
882, 153, -16.099999999999962, 1673
883, 441, -44.90000000000037, 1665
884, 104, -11.19999999999998, 1805
885, 221, -24.800000000000058, 1672
886, 113, -13.999999999999977, 1673
887, 302, -33.000000000000206, 1753
888, 312, -34.00000000000022, 1716
889, 114, -11.299999999999976, 1713
890, 102, -10.09999999999998, 1720
891, 441, -44.90000000000037, 1770
892, 104, -10.29999999999998, 1747
893, 169, -18.6, 1731
894, 213, -25.00000000000006, 1745
895, 441, -44.000000000000355, 1670
896, 105, -10.399999999999979, 1739
897, 103, -10.19999999999998, 1745
898, 330, -34.70000000000022, 1672
899, 113, -11.199999999999976, 1657
900, 88, -10.599999999999985, 1717
901, 87, -8.599999999999985, 1733
902, 168, -17.599999999999984, 1712
903, 441, -44.000000000000355, 1769
904, 90, -8.899999999999984, 1709
905, 118, -11.699999999999974, 1698
906, 93, -9.199999999999983, 1706
907, 224, -23.20000000000006, 1701
908, 146, -16.39999999999997, 1653
909, 94, -10.199999999999983, 1710
910, 182, -19.000000000000004, 1679
911, 125, -12.399999999999972, 1687
912, 272, -27.100000000000115, 1667
913, 93, -11.899999999999977, 1699
914, 108, -10.699999999999978, 1677
915, 407, -42.40000000000032, 1686
916, 441, -44.900000000000354, 1709
917, 90, -8.899999999999984, 1724
918, 108, -10.699999999999978, 1718
919, 90, -8.899999999999984, 1710
920, 303, -30.20000000000016, 1699
921, 108, -10.699999999999978, 1685
922, 212, -21.10000000000003, 1665
923, 107, -10.599999999999978, 1735
924, 119, -12.69999999999997, 1699
925, 153, -26.8000000000001, 1683
926, 94, -9.299999999999983, 1727
927, 122, -12.099999999999973, 1737
928, 100, -11.699999999999982, 1682
929, 101, -9.99999999999998, 1704
930, 117, -15.299999999999976, 1690
931, 290, -32.50000000000017, 1685
932, 414, -43.100000000000314, 1697
933, 92, -9.099999999999984, 1703
934, 146, -20.30000000000004, 1668
935, 441, -52.10000000000041, 1700
936, 160, -15.89999999999996, 1700
937, 143, -14.199999999999966, 1679
938, 94, -9.299999999999983, 1700
939, 119, -14.499999999999975, 1725
940, 158, -15.69999999999996, 1749
941, 74, -9.19999999999999, 1681
942, 140, -13.899999999999967, 1713
943, 441, -44.900000000000354, 1683
944, 114, -11.299999999999976, 1704
945, 118, -11.699999999999974, 1793
946, 101, -9.99999999999998, 1711
947, 441, -46.70000000000038, 1686
948, 103, -16.79999999999999, 1720
949, 144, -14.299999999999965, 1736
950, 143, -14.199999999999966, 1710
951, 94, -9.299999999999983, 1732
952, 186, -20.299999999999994, 1688
953, 441, -44.900000000000354, 1690
954, 109, -10.799999999999978, 1678
955, 186, -19.4, 1655
956, 91, -8.999999999999984, 1712
957, 120, -11.899999999999974, 1756
958, 94, -9.299999999999983, 1703
959, 104, -10.29999999999998, 1707
960, 118, -11.699999999999974, 1694
961, 100, -10.799999999999978, 1730
962, 91, -8.999999999999984, 2051
963, 107, -10.599999999999978, 1811
964, 441, -44.000000000000355, 1692
965, 118, -11.699999999999974, 1795
966, 115, -14.099999999999973, 1755
967, 122, -12.099999999999973, 1768
968, 163, -16.19999999999996, 1786
969, 441, -44.90000000000037, 1761
970, 120, -12.79999999999997, 1705
971, 106, -11.399999999999979, 1742
972, 101, -9.99999999999998, 1723
973, 441, -61.100000000000435, 1730
974, 112, -12.899999999999977, 1731
975, 274, -27.300000000000118, 1852
976, 134, -13.299999999999969, 1811
977, 98, -9.699999999999982, 1823
978, 99, -9.799999999999981, 1724
979, 182, -19.999999999999986, 1726
980, 208, -20.700000000000024, 1686
981, 241, -26.800000000000104, 1793
982, 102, -10.09999999999998, 1673
983, 90, -8.899999999999984, 1717
984, 198, -19.70000000000001, 1718
985, 121, -12.89999999999997, 1717
986, 104, -12.999999999999973, 1748
987, 95, -9.399999999999983, 1778
988, 110, -16.699999999999985, 1717
989, 441, -44.000000000000355, 1695
990, 156, -17.39999999999997, 1706
991, 149, -15.699999999999964, 1713
992, 93, -9.199999999999983, 1745
993, 92, -10.899999999999984, 1742
994, 117, -15.199999999999969, 1745
995, 303, -30.20000000000016, 1740
996, 191, -20.799999999999997, 1694
997, 109, -11.699999999999978, 1708
998, 112, -11.999999999999973, 1756
999, 140, -15.699999999999967, 1730
1000, 120, -12.79999999999997, 1686
