Num generated: 736; num unique: 47
Episode, Steps, Reward, Time (in milliseconds)
91, 64, -6.299999999999994, 89
92, 64, -6.299999999999994, 107
93, 64, -6.299999999999994, 90
94, 64, -6.299999999999994, 91
95, 64, -8.199999999999994, 95
96, 64, -6.299999999999994, 99
97, 64, -8.199999999999994, 80
98, 64, -6.299999999999994, 91
99, 64, -8.199999999999992, 101
100, 64, -6.299999999999994, 93
101, 64, -6.299999999999994, 103
102, 64, -8.199999999999994, 102
103, 64, -6.299999999999994, 95
104, 64, -10.799999999999988, 96
105, 64, -10.09999999999999, 89
106, 64, -6.299999999999994, 99
107, 64, -6.299999999999994, 104
108, 64, -10.999999999999995, 102
109, 64, -6.299999999999994, 100
110, 64, -9.999999999999995, 103
111, 64, -9.199999999999994, 109
112, 64, -6.299999999999994, 97
113, 64, -6.299999999999994, 99
114, 64, -6.299999999999994, 101
115, 64, -6.299999999999994, 96
116, 64, -6.299999999999994, 102
117, 64, -6.299999999999994, 110
118, 64, -6.299999999999994, 93
119, 64, -6.299999999999994, 98
120, 64, -6.299999999999994, 106
121, 49, -10.399999999999997, 101
122, 64, -6.299999999999994, 101
123, 64, -6.299999999999994, 100
124, 64, -6.299999999999994, 105
125, 64, -8.999999999999995, 108
126, 64, -6.299999999999994, 119
127, 64, -6.299999999999994, 111
128, 64, -6.299999999999994, 97
129, 64, -6.299999999999994, 117
130, 64, -9.899999999999995, 106
131, 64, -6.299999999999994, 131
132, 64, -12.799999999999994, 106
133, 27, -5.299999999999999, 106
134, 64, -14.799999999999986, 113
135, 64, -6.299999999999994, 97
136, 64, -6.299999999999994, 100
137, 64, -6.299999999999994, 105
138, 58, -10.199999999999992, 115
139, 64, -10.999999999999991, 101
140, 64, -6.299999999999994, 115
141, 64, -8.99999999999999, 104
142, 64, -6.299999999999994, 112
143, 64, -6.299999999999994, 115
144, 37, -5.3999999999999995, 108
145, 64, -8.999999999999988, 116
146, 60, -9.599999999999993, 106
147, 50, -6.699999999999999, 125
148, 64, -8.999999999999991, 129
149, 64, -6.299999999999994, 125
150, 64, -6.299999999999994, 106
151, 64, -6.299999999999994, 117
152, 64, -6.299999999999994, 117
153, 64, -6.299999999999994, 110
154, 64, -8.099999999999994, 124
155, 64, -10.999999999999986, 117
156, 64, -6.299999999999994, 119
157, 64, -8.199999999999989, 123
158, 64, -6.299999999999994, 116
159, 64, -9.999999999999995, 122
160, 64, -7.19999999999999, 112
161, 64, -10.099999999999985, 128
162, 64, -6.299999999999994, 116
163, 39, -7.499999999999999, 124
164, 64, -6.299999999999994, 117
165, 64, -6.299999999999994, 120
166, 64, -6.299999999999994, 117
167, 40, -7.499999999999996, 135
168, 64, -7.1999999999999895, 122
169, 64, -8.099999999999994, 122
170, 64, -6.299999999999994, 112
171, 64, -6.299999999999994, 123
172, 64, -8.99999999999999, 123
173, 64, -9.099999999999994, 118
174, 64, -6.299999999999994, 117
175, 25, -6.1, 129
176, 64, -6.299999999999994, 130
177, 64, -18.799999999999994, 125
178, 64, -28.80000000000002, 117
179, 64, -7.1999999999999895, 120
180, 64, -6.299999999999994, 140
181, 56, -9.099999999999996, 119
182, 39, -7.599999999999998, 123
183, 64, -6.299999999999994, 127
184, 64, -6.299999999999994, 120
185, 64, -6.299999999999994, 132
186, 63, -7.999999999999995, 136
187, 64, -11.89999999999999, 139
188, 64, -6.299999999999994, 134
189, 64, -7.199999999999994, 132
190, 64, -6.299999999999994, 121
191, 45, -8.199999999999998, 128
192, 64, -27.600000000000016, 134
193, 19, -3.6000000000000005, 126
194, 64, -21.500000000000007, 127
195, 64, -6.299999999999994, 123
196, 35, -6.099999999999997, 131
197, 64, -6.299999999999994, 117
198, 64, -8.199999999999994, 131
199, 34, -6.1000000000000005, 131
200, 26, -7.1, 130
201, 64, -15.599999999999994, 133
202, 64, -7.199999999999994, 123
203, 64, -6.299999999999994, 135
204, 64, -6.299999999999994, 129
205, 64, -6.299999999999994, 132
206, 64, -6.299999999999994, 124
207, 64, -8.199999999999987, 137
208, 24, -4.1000000000000005, 134
209, 39, -8.399999999999995, 127
210, 62, -9.899999999999995, 139
211, 64, -8.199999999999987, 131
212, 20, -3.7000000000000006, 142
213, 53, -12.599999999999998, 151
214, 63, -7.999999999999995, 125
215, 64, -6.299999999999994, 117
216, 64, -6.299999999999994, 132
217, 33, -10.599999999999998, 129
218, 64, -6.299999999999994, 139
219, 64, -6.299999999999994, 131
220, 64, -6.299999999999994, 131
221, 20, -3.7000000000000006, 138
222, 64, -6.299999999999994, 135
223, 25, -4.2, 144
224, 64, -6.299999999999994, 134
225, 64, -7.199999999999994, 130
226, 64, -10.999999999999991, 140
227, 64, -6.299999999999994, 141
228, 64, -6.299999999999994, 142
229, 32, -5.799999999999999, 127
230, 64, -6.299999999999994, 144
231, 64, -6.299999999999994, 140
232, 64, -6.299999999999994, 150
233, 64, -6.299999999999994, 140
234, 18, -3.5000000000000004, 139
235, 35, -5.199999999999999, 141
236, 29, -8.399999999999993, 146
237, 33, -5.0, 134
238, 64, -13.899999999999988, 142
239, 64, -7.199999999999994, 153
240, 64, -6.299999999999994, 146
241, 64, -6.299999999999994, 148
242, 64, -9.099999999999982, 133
243, 64, -6.299999999999994, 143
244, 64, -6.299999999999994, 141
245, 21, -3.8000000000000007, 139
246, 32, -4.899999999999999, 136
247, 64, -6.299999999999994, 151
248, 24, -6.099999999999996, 133
249, 64, -6.299999999999994, 157
250, 18, -3.5000000000000004, 144
251, 42, -11.399999999999995, 133
252, 21, -3.8000000000000007, 139
253, 64, -6.299999999999994, 142
254, 28, -5.399999999999999, 131
255, 64, -6.299999999999994, 137
256, 64, -6.299999999999994, 144
257, 29, -8.199999999999996, 146
258, 64, -6.299999999999994, 144
259, 24, -5.9999999999999964, 144
260, 64, -7.199999999999994, 139
261, 21, -4.699999999999999, 150
262, 39, -6.499999999999995, 139
263, 64, -11.999999999999988, 136
264, 64, -6.299999999999994, 139
265, 64, -11.699999999999994, 140
266, 64, -7.199999999999994, 147
267, 26, -5.199999999999999, 141
268, 23, -4.000000000000001, 135
269, 64, -8.199999999999994, 140
270, 64, -6.299999999999994, 137
271, 32, -5.799999999999997, 134
272, 23, -5.799999999999999, 150
273, 64, -6.299999999999994, 147
274, 64, -6.299999999999994, 148
275, 63, -8.899999999999995, 133
276, 32, -10.599999999999994, 157
277, 64, -6.299999999999994, 148
278, 51, -10.699999999999996, 153
279, 64, -7.19999999999999, 134
280, 24, -4.1000000000000005, 166
281, 19, -4.499999999999999, 151
282, 64, -6.299999999999994, 145
283, 64, -10.099999999999987, 140
284, 64, -16.2, 149
285, 64, -6.299999999999994, 171
286, 64, -15.799999999999986, 160
287, 26, -6.099999999999997, 151
288, 42, -5.899999999999997, 137
289, 64, -6.299999999999994, 140
290, 61, -8.699999999999996, 144
291, 64, -7.19999999999999, 153
292, 64, -7.199999999999994, 154
293, 26, -5.199999999999999, 145
294, 40, -5.699999999999998, 142
295, 37, -5.3999999999999995, 144
296, 45, -6.1999999999999975, 152
297, 47, -6.399999999999997, 148
298, 26, -7.9999999999999964, 151
299, 21, -4.699999999999999, 148
300, 24, -4.1, 148
301, 64, -6.299999999999994, 144
302, 22, -4.799999999999999, 148
303, 64, -6.299999999999994, 154
304, 28, -5.399999999999999, 151
305, 64, -7.199999999999994, 149
306, 20, -4.6, 142
307, 25, -6.099999999999996, 139
308, 18, -3.5000000000000004, 148
309, 31, -4.800000000000001, 142
310, 32, -13.399999999999993, 158
311, 50, -6.699999999999999, 156
312, 25, -11.7, 149
313, 23, -4.0, 163
314, 21, -4.699999999999999, 150
315, 33, -6.799999999999997, 142
316, 64, -7.19999999999999, 143
317, 25, -4.199999999999999, 154
318, 64, -6.299999999999994, 147
319, 27, -4.4, 162
320, 21, -3.8000000000000007, 157
321, 38, -9.2, 148
322, 22, -4.799999999999999, 145
323, 64, -6.299999999999994, 145
324, 27, -4.3999999999999995, 144
325, 19, -3.6000000000000005, 155
326, 28, -4.499999999999999, 157
327, 25, -4.2, 160
328, 30, -5.599999999999998, 155
329, 22, -4.799999999999999, 155
330, 22, -3.900000000000001, 152
331, 64, -6.299999999999994, 151
332, 33, -6.999999999999998, 152
333, 53, -7.899999999999994, 145
334, 63, -8.899999999999995, 158
335, 25, -4.2, 154
336, 64, -6.299999999999994, 150
337, 64, -6.299999999999994, 149
338, 26, -4.299999999999999, 143
339, 25, -7.0, 155
340, 55, -7.1999999999999975, 153
341, 22, -3.9000000000000004, 153
342, 21, -3.8000000000000007, 151
343, 19, -3.6000000000000005, 150
344, 24, -4.1000000000000005, 155
345, 64, -29.1, 161
346, 64, -6.299999999999994, 161
347, 30, -5.599999999999999, 152
348, 55, -7.1999999999999975, 152
349, 30, -10.299999999999995, 155
350, 24, -5.9999999999999964, 153
351, 22, -3.900000000000001, 149
352, 21, -3.8000000000000007, 145
353, 22, -4.799999999999999, 163
354, 25, -7.899999999999999, 148
355, 25, -4.2, 159
356, 27, -5.3, 151
357, 30, -14.199999999999994, 158
358, 30, -9.599999999999998, 146
359, 28, -4.5, 158
360, 64, -6.299999999999994, 150
361, 24, -6.799999999999999, 156
362, 46, -8.2, 155
363, 49, -8.499999999999993, 149
364, 25, -5.9999999999999964, 153
365, 64, -6.299999999999994, 160
366, 27, -7.199999999999999, 155
367, 25, -9.999999999999996, 148
368, 64, -6.299999999999994, 151
369, 64, -8.199999999999994, 157
370, 26, -5.199999999999999, 153
371, 34, -5.1, 173
372, 22, -4.799999999999999, 162
373, 64, -6.299999999999994, 164
374, 54, -7.099999999999998, 159
375, 35, -7.1, 146
376, 26, -10.999999999999996, 156
377, 21, -3.8000000000000007, 152
378, 64, -6.299999999999994, 161
379, 22, -5.799999999999999, 176
380, 26, -4.3, 164
381, 64, -8.099999999999994, 160
382, 29, -5.499999999999997, 153
383, 26, -4.299999999999999, 167
384, 64, -11.999999999999993, 155
385, 24, -4.1000000000000005, 164
386, 30, -4.699999999999999, 170
387, 24, -4.999999999999999, 156
388, 27, -4.3999999999999995, 159
389, 32, -9.499999999999995, 157
390, 29, -5.499999999999999, 157
391, 27, -6.199999999999996, 176
392, 22, -3.900000000000001, 175
393, 27, -4.3999999999999995, 171
394, 31, -6.699999999999998, 155
395, 64, -6.299999999999994, 152
396, 22, -6.699999999999999, 189
397, 32, -4.8999999999999995, 154
398, 51, -6.799999999999998, 161
399, 35, -6.099999999999997, 155
400, 25, -6.1, 172
401, 21, -3.8000000000000007, 169
402, 24, -4.1000000000000005, 171
403, 25, -4.199999999999999, 151
404, 24, -6.799999999999997, 167
405, 58, -8.399999999999997, 153
406, 64, -8.09999999999999, 168
407, 27, -7.199999999999998, 156
408, 36, -6.199999999999999, 176
409, 34, -5.1, 174
410, 20, -5.599999999999998, 160
411, 20, -3.7000000000000006, 162
412, 20, -3.7000000000000006, 173
413, 25, -6.999999999999998, 165
414, 33, -8.799999999999997, 166
415, 32, -6.800000000000001, 177
416, 20, -5.6, 171
417, 54, -9.799999999999995, 164
418, 26, -8.1, 149
419, 28, -6.299999999999999, 160
420, 26, -5.199999999999998, 160
421, 38, -6.399999999999997, 159
422, 24, -4.999999999999998, 167
423, 28, -6.299999999999999, 168
424, 32, -11.499999999999993, 176
425, 30, -4.699999999999999, 164
426, 31, -5.699999999999998, 171
427, 26, -4.299999999999999, 178
428, 29, -6.4999999999999964, 158
429, 44, -8.899999999999995, 163
430, 22, -3.900000000000001, 164
431, 19, -3.6000000000000005, 167
432, 25, -7.099999999999996, 186
433, 18, -3.5000000000000004, 162
434, 26, -5.1999999999999975, 182
435, 21, -3.8000000000000007, 205
436, 21, -4.699999999999999, 161
437, 27, -10.099999999999996, 162
438, 27, -4.4, 159
439, 64, -7.19999999999999, 162
440, 21, -3.8000000000000007, 156
441, 43, -6.899999999999998, 164
442, 26, -5.199999999999999, 170
443, 19, -3.6000000000000005, 164
444, 25, -4.2, 163
445, 61, -10.599999999999996, 168
446, 21, -3.8000000000000007, 168
447, 25, -5.099999999999999, 170
448, 39, -7.599999999999996, 164
449, 23, -5.899999999999998, 168
450, 24, -4.1, 169
451, 64, -6.299999999999994, 158
452, 49, -9.499999999999988, 162
453, 22, -3.900000000000001, 165
454, 20, -4.6, 167
455, 64, -6.299999999999994, 160
456, 64, -6.299999999999994, 159
457, 24, -4.1000000000000005, 166
458, 22, -4.799999999999999, 200
459, 23, -4.899999999999999, 161
460, 26, -4.299999999999999, 175
461, 41, -5.799999999999998, 178
462, 64, -10.099999999999984, 182
463, 64, -6.299999999999994, 172
464, 49, -7.499999999999992, 174
465, 28, -6.299999999999998, 179
466, 26, -10.799999999999997, 160
467, 20, -3.7000000000000006, 174
468, 38, -7.399999999999996, 164
469, 63, -7.99999999999999, 166
470, 23, -4.000000000000001, 164
471, 24, -4.1000000000000005, 172
472, 64, -6.299999999999994, 166
473, 34, -5.099999999999999, 173
474, 28, -6.399999999999999, 162
475, 21, -4.699999999999999, 161
476, 41, -5.799999999999998, 160
477, 55, -8.999999999999996, 155
478, 19, -3.6000000000000005, 166
479, 28, -7.399999999999996, 157
480, 22, -3.900000000000001, 167
481, 26, -4.299999999999999, 157
482, 36, -8.899999999999997, 163
483, 64, -10.099999999999989, 155
484, 58, -8.399999999999997, 184
485, 20, -3.7000000000000006, 162
486, 19, -5.5, 162
487, 64, -27.100000000000062, 161
488, 22, -4.799999999999999, 165
489, 64, -7.199999999999994, 171
490, 64, -8.199999999999985, 163
491, 21, -3.8000000000000007, 172
492, 26, -7.099999999999999, 162
493, 21, -3.8000000000000007, 170
494, 24, -5.0, 164
495, 32, -10.399999999999997, 167
496, 64, -11.999999999999995, 178
497, 35, -5.199999999999999, 172
498, 28, -4.5, 167
499, 38, -6.399999999999997, 164
500, 64, -8.199999999999994, 166

Average Reward: -7.203799999999995
Average Number of Steps: 48
Minimum Number of Steps: 18
Average Time (in milliseconds): 129
